opeid6,year,unitid,opeid,lowincome_pct,fafsa_sent_2ormore_pct,fafsa_sent_3ormore_pct,fafsa_sent_4ormore_pct,fafsa_sent_5ormore_pct,count_total_fafsa_applicants,first_gen_student_pct,faminc_mean
1002,2016,100654,100200,0.602009,0.7291270000000001,0.566855,0.457941,0.363151,3186.0,0.36582800000000004,32362.8
1052,2016,100663,105200,0.427613,0.513508,0.263462,0.165269,0.107695,5367.0,0.34122399999999997,51306.7
25034,2016,100690,2503400,0.773649,0.594595,0.337838,0.243243,0.15878399999999998,296.0,0.5125,21079.5
1055,2016,100706,105500,0.374634,0.529092,0.273755,0.157388,0.10255299999999999,2389.0,0.310132,61096.6
1005,2016,100724,100500,0.614617,0.66254,0.497204,0.384185,0.290335,2504.0,0.343434,31684.4
1051,2016,100751,105100,0.261547,0.537701,0.371429,0.276692,0.202256,9310.0,0.22571300000000002,91846.8
1007,2016,100760,100700,0.607477,0.443925,0.24299099999999998,0.168224,0.11308399999999999,1070.0,0.549676,30767.8
1008,2016,100812,100800,0.492839,0.5826819999999999,0.1875,0.0742188,0.040364599999999994,1536.0,0.477496,38479.4
8310,2016,100830,831000,0.489226,0.571009,0.350637,0.22771799999999998,0.152302,2042.0,0.381896,41988.0
1009,2016,100858,100900,0.252037,0.451401,0.27907,0.186842,0.129795,5031.0,0.172647,92148.6
1012,2016,100937,101200,0.235294,0.70362,0.604072,0.49095,0.377828,442.0,0.172494,86672.9
12182,2016,101028,1218200,0.665812,0.538462,0.321368,0.209402,0.139316,1170.0,0.430267,26584.3
10554,2016,101073,1055400,0.7481300000000001,0.695761,0.48129700000000003,0.37406500000000004,0.281796,401.0,0.448378,20920.5
13039,2016,101116,1303906,0.656954,0.429463,0.17999400000000002,0.0924429,0.054444900000000004,14106.0,0.472288,29130.9
1015,2016,101143,101500,0.629384,0.46350699999999995,0.240758,0.135545,0.078673,1055.0,0.421892,30336.7
1060,2016,101161,106000,0.5749920000000001,0.491329,0.265287,0.162154,0.10526300000000001,3287.0,0.43512,36117.9
1003,2016,101189,100300,0.574179,0.5906,0.340317,0.220838,0.140997,1766.0,0.43003199999999997,36952.2
1017,2016,101240,101700,0.727979,0.40118400000000004,0.19134,0.11473,0.07068839999999998,2702.0,0.514955,19449.7
41872,2016,101277,4187200,0.6991149999999999,0.31858400000000003,,,,113.0,0.5,22762.2
1018,2016,101286,101800,0.76162,0.355269,0.170272,0.0901979,0.054763,2173.0,0.485154,19125.7
7871,2016,101295,787100,0.51932,0.369088,0.166924,0.0952087,0.0544049,3235.0,0.498813,36705.8
5699,2016,101301,569900,0.8450219999999999,0.48571400000000003,0.304762,0.20086600000000002,0.132468,1155.0,0.512588,15431.7
9621,2016,101365,962107,0.693315,0.49893000000000004,0.218054,0.11645499999999999,0.0655923,7943.0,0.520903,26184.2
1019,2016,101435,101900,0.40236700000000003,0.62574,0.41716000000000003,0.32248499999999997,0.23520700000000003,676.0,0.3456,53792.6
21997,2016,101453,2199700,,,,,,25.0,,33173.6
5260,2016,101462,526000,0.8340870000000001,0.47813,0.200603,0.09200599999999999,0.0422323,663.0,0.589965,16557.2
30025,2016,101471,3002500,,,,,,109.0,0.491803,321.385
1020,2016,101480,102000,0.422642,0.46175,0.24253899999999998,0.148199,0.0984563,2915.0,0.36377,48404.3
1021,2016,101499,102100,0.730838,0.502674,0.27451,0.16755799999999998,0.11408199999999999,561.0,0.5217390000000001,19863.2
1022,2016,101505,102200,0.542864,0.48116899999999996,0.248018,0.156838,0.101586,4036.0,0.450291,36652.5
1013,2016,101514,101300,0.548431,0.427296,0.213419,0.130295,0.0785436,4367.0,0.45534399999999997,37220.2
1023,2016,101541,102300,0.670823,0.369077,0.22942600000000002,0.154613,0.0972569,401.0,0.413793,28123.8
1059,2016,101569,105900,0.7792939999999999,0.517255,0.319021,0.20947,0.151284,2492.0,0.47472299999999995,18229.6
1024,2016,101587,102400,0.54569,0.542241,0.334483,0.225,0.15,1160.0,0.403211,39866.2
8988,2016,101602,898800,0.709226,0.386766,0.20782899999999999,0.133271,0.0904007,1073.0,0.520343,20928.1
1026,2016,101648,102600,0.412234,0.5319149999999999,0.367021,0.265957,0.199468,376.0,0.233803,59761.9
1028,2016,101675,102800,0.723164,0.649718,0.474576,0.367232,0.275424,1416.0,0.416459,23637.3
1029,2016,101693,102900,0.404762,0.55291,0.345238,0.231481,0.15343900000000002,756.0,0.324286,53850.8
1004,2016,101709,100400,0.371429,0.44433500000000004,0.26108400000000004,0.173399,0.11428599999999998,1015.0,0.325238,57173.9
5697,2016,101736,569700,0.621425,0.348522,0.167232,0.09306829999999999,0.055744100000000005,2063.0,0.514112,29919.0
1016,2016,101879,101600,0.400929,0.47910200000000003,0.23955100000000001,0.145898,0.0882353,2584.0,0.36325999999999997,52721.8
1031,2016,101897,103100,0.6157779999999999,0.26661799999999997,0.117604,0.0569759,0.0379839,1369.0,0.5827760000000001,29204.9
1033,2016,101912,103300,0.432234,0.6532359999999999,0.484737,0.362637,0.279609,819.0,0.176235,50868.9
1034,2016,101949,103400,0.7633770000000001,0.555291,0.306778,0.19500599999999998,0.133175,841.0,0.516084,18334.9
5692,2016,101994,569200,0.8256129999999999,0.46866499999999994,0.24250700000000003,0.14441400000000001,0.07356950000000001,367.0,0.5903229999999999,16019.3
1030,2016,102030,103000,0.836838,0.515139,0.284693,0.183347,0.12237200000000001,2378.0,0.48539799999999994,16541.3
1036,2016,102049,103600,0.21845799999999999,0.613318,0.43691599999999997,0.325935,0.225467,856.0,0.13805499999999998,108314.0
40673,2016,102058,4067300,0.8,0.44745799999999997,0.230508,0.166102,0.12203399999999999,295.0,0.619433,16153.2
5691,2016,102067,569100,0.742905,0.476628,0.258347,0.151503,0.103506,2396.0,0.476304,19222.9
1038,2016,102076,103800,0.584906,0.468445,0.238777,0.14508800000000002,0.0761223,1537.0,0.532625,31610.0
1057,2016,102094,105700,0.425295,0.48274399999999995,0.268382,0.169346,0.10910999999999998,4665.0,0.334258,52728.8
1041,2016,102234,104100,0.24770599999999998,0.691131,0.539755,0.41896000000000005,0.340979,654.0,0.251634,79894.0
22704,2016,102261,2270400,0.5243899999999999,0.426829,,,0.146341,82.0,,42025.1
1044,2016,102270,104400,0.694974,0.717504,0.526863,0.358752,0.289428,577.0,0.41050600000000004,27754.9
1046,2016,102298,104600,0.682377,0.616803,0.45491800000000004,0.35041,0.297131,488.0,0.39805799999999997,27002.3
5734,2016,102313,573400,0.7815979999999999,0.380182,0.220425,0.141557,0.0980789,989.0,0.43044,18127.0
1047,2016,102368,104700,0.489358,0.486759,0.258651,0.152721,0.0981316,6155.0,0.389846,42757.4
1050,2016,102377,105000,0.415209,0.741445,0.631939,0.535361,0.447909,1315.0,0.23064400000000002,50928.4
21706,2016,102395,2170600,0.492958,0.492958,,,,71.0,,36311.7
5733,2016,102429,573300,0.730426,0.400892,0.194252,0.12338900000000001,0.0773043,2018.0,0.530808,19747.1
11462,2016,102553,1146200,0.445018,0.30159899999999995,0.13603900000000002,0.07798279999999999,0.0452645,4065.0,0.389194,46723.7
8843,2016,102580,884300,,,,,,15.0,,52437.5
1063,2016,102614,106300,0.41662,0.352611,0.17911300000000002,0.11117300000000001,0.0724312,1781.0,0.398833,48958.1
1065,2016,102632,106500,0.42690100000000003,0.407407,0.175439,0.0916179,0.0643275,513.0,0.39514299999999997,46682.4
1061,2016,102669,106100,0.417808,0.568493,,,0.178082,146.0,,59045.8
31603,2016,102711,3160300,0.606742,,,,,178.0,0.441379,36850.4
25769,2016,102845,2576900,0.675359,0.319183,0.10289100000000001,0.0487164,0.0252678,4947.0,0.55404,27562.6
25410,2016,103501,2541000,0.5977560000000001,0.237179,0.08333330000000001,,,624.0,0.47677299999999995,32849.3
9664,2016,103741,966403,0.750375,0.38019000000000003,0.138069,0.0665333,0.042020999999999996,1999.0,0.569872,21986.1
1081,2016,103778,108160,0.42419799999999996,0.560976,0.322864,0.211234,0.146332,36424.0,0.381318,56365.8
23178,2016,103811,2317800,0.681149,0.110722,0.0329362,,,1427.0,0.664932,23413.1
21006,2016,103893,2100600,0.704677,0.340089,0.13541199999999998,0.07104680000000001,0.0412027,4490.0,0.5548350000000001,24522.5
21006,2016,103909,2100611,0.704677,0.340089,0.13541199999999998,0.07104680000000001,0.0412027,4490.0,0.5548350000000001,24522.5
21006,2016,103927,2100607,0.704677,0.340089,0.13541199999999998,0.07104680000000001,0.0412027,4490.0,0.5548350000000001,24522.5
31203,2016,103945,3120300,0.802313,0.311251,0.12828599999999998,0.07886439999999999,0.0525762,951.0,0.584527,17444.7
8864,2016,103954,886400,0.723214,0.5,,,,112.0,0.505376,20075.7
23068,2016,103963,2306807,0.735651,0.238819,0.0872714,0.043454599999999996,0.0242622,5523.0,0.586232,22994.3
22188,2016,104090,2218800,0.755242,0.357195,0.155098,0.07736799999999999,0.046276199999999997,2766.0,0.559033,21243.8
1081,2016,104151,108100,0.42419799999999996,0.560976,0.322864,0.211234,0.146332,36424.0,0.381318,56365.8
1071,2016,104160,107100,0.637821,0.27736700000000003,0.164448,0.110454,0.0650888,4056.0,0.610765,25140.5
1083,2016,104179,108300,0.363446,0.6130329999999999,0.40813699999999997,0.297151,0.221448,11479.0,0.314073,69476.8
24915,2016,104188,2491500,0.5148520000000001,0.386139,,,,101.0,0.4,39050.1
7283,2016,104346,728300,0.583221,0.41543599999999997,0.237919,0.14865799999999998,0.100336,2980.0,0.498192,29071.8
40513,2016,104364,4051325,0.712543,0.367764,0.13479000000000002,0.06583430000000001,0.0373156,7048.0,0.48876499999999995,25227.6
22805,2016,104391,2280500,0.763158,,,,,76.0,0.49230799999999997,24964.6
1072,2016,104425,107200,0.652275,0.30746799999999996,0.16686099999999998,0.1021,0.061843600000000006,1714.0,0.48623900000000003,25421.0
10542,2016,104434,1054207,0.7286229999999999,0.380738,0.16786700000000002,0.090009,0.05985599999999999,2222.0,0.501391,24748.9
10542,2016,104443,1054208,0.7286229999999999,0.380738,0.16786700000000002,0.090009,0.05985599999999999,2222.0,0.501391,24748.9
25827,2016,104504,2582700,0.681265,0.20924600000000002,0.0608273,,,411.0,0.49695100000000003,25588.2
10858,2016,104568,1085800,0.594888,0.309837,0.11696400000000001,0.0658404,0.036405900000000005,1291.0,0.488605,35576.5
1073,2016,104577,107300,0.64588,0.37045300000000003,0.213808,0.140312,0.10245,1347.0,0.393471,23819.9
1479,2016,104586,147902,0.36504899999999996,0.41999,0.25756799999999996,0.177479,0.125581,6243.0,0.355459,58582.5
1076,2016,104708,107600,0.622406,0.486915,0.269821,0.160887,0.09913630000000001,7757.0,0.529686,27349.9
1074,2016,104717,107400,0.489019,0.47346499999999997,0.240627,0.139605,0.0883302,41209.0,0.474408,45046.4
13005,2016,104911,1300519,0.727579,0.349292,0.14430199999999999,0.0795684,0.0525961,1483.0,0.513135,23012.0
8303,2016,105145,830300,0.64965,0.552098,0.295804,0.183916,0.10734300000000001,2860.0,0.566228,26670.4
1077,2016,105154,107700,0.6070409999999999,0.5222140000000001,0.277605,0.165498,0.107171,7698.0,0.457851,29624.8
11864,2016,105206,1186400,0.6813899999999999,0.276796,0.130742,0.0724382,0.04358069999999999,1698.0,0.53609,24158.0
21005,2016,105215,2100500,0.5391520000000001,0.681796,0.586201,0.0507066,0.018952599999999997,6015.0,0.5109020000000001,38915.8
8246,2016,105297,824600,0.726402,0.40629299999999996,0.23392600000000002,0.165527,0.12038299999999999,731.0,0.43189399999999994,18789.0
1082,2016,105330,108200,0.369992,0.5786439999999999,0.348168,0.236945,0.162666,12830.0,0.386863,58604.9
11862,2016,105349,1186200,0.704082,0.351312,0.19242,0.10641400000000001,0.0655977,686.0,0.466437,19532.0
1937,2016,105367,193701,0.39869299999999996,0.524837,0.27908499999999997,0.167974,0.113072,1530.0,0.400868,49555.8
1078,2016,105428,107800,0.666227,0.602902,0.346777,0.21259,0.13173800000000002,5306.0,0.615755,24648.8
26238,2016,105482,2623800,0.6153850000000001,0.269231,,,,182.0,0.47561000000000003,32067.9
7266,2016,105525,726600,0.649642,0.41633100000000006,0.201277,0.116935,0.0685484,8928.0,0.477608,26934.1
22171,2016,105534,2217100,0.6241369999999999,0.34158099999999997,0.139766,0.0774839,0.043512,12893.0,0.505393,31765.6
22171,2016,105543,2217103,0.6241369999999999,0.34158099999999997,0.139766,0.0774839,0.043512,12893.0,0.505393,31765.6
20653,2016,105589,2065300,0.5217390000000001,0.512077,0.31401,0.188406,0.115942,207.0,0.23195900000000003,51224.9
11689,2016,105659,1168900,0.6369670000000001,0.17061600000000002,0.0635071,0.0350711,0.018957299999999996,1055.0,0.522565,27944.3
21775,2016,105668,2177500,0.625934,0.679474,0.362682,0.193525,0.116862,5622.0,0.473235,27962.8
21138,2016,105677,2113800,0.555556,,,,,54.0,,47177.1
30050,2016,105701,3005000,,,,,,36.0,,11888.3
8304,2016,105747,830400,0.6221180000000001,0.5947640000000001,0.328253,0.19734300000000002,0.12036,2559.0,0.402335,30520.7
21466,2016,105792,2146600,0.652154,0.555813,0.321445,0.193145,0.11625799999999999,2159.0,0.589512,25159.1
7113,2016,105899,711300,0.431174,0.653846,0.431174,0.319838,0.251012,494.0,0.38255,53447.1
4467,2016,105987,446700,0.809917,0.239669,,,,242.0,0.5444439999999999,17410.7
8221,2016,106041,822100,0.504942,0.700278,0.586674,0.0714048,0.034092199999999996,9005.0,0.548605,42458.7
21715,2016,106102,2171500,0.541667,0.537698,0.263889,0.162698,0.0952381,504.0,0.508159,33465.1
9459,2016,106111,945915,0.7436729999999999,0.389338,0.14755,0.07646739999999999,0.0490038,1857.0,0.552452,21932.6
1079,2016,106148,107900,0.687526,0.30407399999999996,0.145317,0.08693830000000001,0.05711889999999999,2381.0,0.5,23844.9
1101,2016,106245,110100,0.528307,0.5577880000000001,0.286199,0.166971,0.09913910000000001,3833.0,0.39104,39269.3
1109,2016,106263,110900,0.4975,0.465,0.1925,,,400.0,0.39502800000000005,42150.5
1087,2016,106306,108700,0.7759999999999999,0.616,0.412571,0.315429,0.22285700000000003,875.0,0.449529,20377.1
30051,2016,106315,3005100,0.8563540000000001,0.5690609999999999,0.29834299999999997,0.149171,0.0828729,181.0,0.554054,13911.4
39973,2016,106324,3997300,0.613636,,,,,44.0,0.529412,29275.0
1088,2016,106342,108800,0.330579,0.570248,0.358127,0.261708,0.179063,363.0,0.3,64438.0
30234,2016,106351,3023400,0.88764,0.42134799999999994,,,0.08988760000000001,178.0,0.618421,13660.5
23635,2016,106360,2363500,0.7349399999999999,0.40963900000000003,0.22891599999999998,,,166.0,0.5428569999999999,21634.8
1108,2016,106397,110800,0.26071700000000003,0.478566,0.254673,0.155868,0.0983837,7115.0,0.259961,86258.2
1086,2016,106412,108600,0.614472,0.65777,0.47390299999999996,0.372479,0.271649,1686.0,0.367738,30535.6
1091,2016,106449,109100,0.561847,0.432655,0.19681099999999999,0.1116,0.0632216,1819.0,0.456162,32775.8
1090,2016,106458,109000,0.44506599999999996,0.46252,0.20586300000000002,0.113896,0.069143,4469.0,0.38826700000000003,46692.8
1089,2016,106467,108900,0.465243,0.42536499999999994,0.2129,0.11876199999999999,0.0743081,4589.0,0.457478,43667.7
1085,2016,106485,108500,0.585302,0.436745,0.218898,0.135958,0.08661419999999999,1905.0,0.45339700000000005,34654.0
25385,2016,106494,2538500,0.710145,0.376812,0.183575,,,207.0,0.460674,24147.6
31052,2016,106546,3105200,0.488,0.5952,0.2656,0.1248,0.0592,625.0,0.416955,42395.9
20522,2016,106625,2052200,0.6010810000000001,0.398919,0.162162,0.0713513,0.0421622,925.0,0.48069700000000004,26871.4
1092,2016,106704,109200,0.42053599999999997,0.498158,0.268484,0.152788,0.0908868,4071.0,0.345959,51621.3
1093,2016,106713,109300,0.387707,0.534279,0.27896,0.16312100000000002,0.0992908,423.0,0.34555,51145.7
22209,2016,106795,2220900,0.683426,0.385475,0.20298,0.10800699999999999,0.0651769,537.0,0.5862069999999999,22685.5
1095,2016,106810,109500,0.359477,0.633987,0.405229,0.24183000000000002,0.156863,153.0,0.395683,49575.2
7044,2016,106829,704400,0.817778,0.226667,,,,225.0,0.5635359999999999,13991.3
12260,2016,106883,1226000,0.684706,0.5152939999999999,0.291765,0.164706,0.0988235,425.0,0.508287,25163.7
22724,2016,106892,2272400,0.8714790000000001,0.43309899999999996,0.183979,0.0977113,0.0580986,1136.0,0.594218,14922.7
31249,2016,106908,3124900,0.6532399999999999,0.38704,0.169877,0.0963222,0.06830119999999999,571.0,0.45679,32714.8
12105,2016,106980,1210500,0.690996,0.330832,0.139836,0.0784447,0.0484311,1466.0,0.456661,24124.1
20735,2016,106999,2073500,0.606436,0.34034699999999996,0.134901,0.0668317,0.0383663,808.0,0.458571,27564.2
1097,2016,107044,109700,0.214139,0.466712,0.266301,0.167467,0.0988332,1457.0,0.205479,83702.0
1098,2016,107071,109800,0.481886,0.511788,0.268545,0.168488,0.11155799999999999,1739.0,0.376738,42412.0
1099,2016,107080,109900,0.234127,0.823413,0.700397,0.547619,0.436508,504.0,0.19206700000000002,87378.8
30071,2016,107099,3007100,0.77193,,,,,57.0,0.446809,17240.3
23308,2016,107123,2330800,0.569767,0.802326,,,,86.0,,40192.1
1100,2016,107141,110000,0.280519,0.607792,0.37922100000000003,0.224675,0.131169,770.0,0.28882800000000003,69960.7
23417,2016,107220,2341700,0.685393,0.325843,0.123596,0.0589888,0.030898900000000003,356.0,0.6088439999999999,26422.6
10741,2016,107293,1074100,0.700855,0.333333,,,,117.0,0.50505,22261.5
23482,2016,107318,2348200,0.786842,0.443421,0.24868400000000002,0.159211,0.10263199999999999,760.0,0.594427,17675.9
12860,2016,107327,1286000,0.6816720000000001,0.33119,0.146302,0.0643087,0.032154300000000004,622.0,0.589454,22329.6
22842,2016,107442,2284200,,0.507692,,,,65.0,0.56,10422.3
12261,2016,107460,1226100,0.625421,0.323232,0.158249,0.0900673,0.059764300000000006,1188.0,0.537512,26014.6
20737,2016,107488,2073700,0.665254,0.292373,,,,236.0,0.586387,25435.5
1102,2016,107512,110200,0.22605999999999998,0.514914,0.31711100000000003,0.215071,0.156986,637.0,0.23548899999999998,75993.6
9976,2016,107521,997600,0.565495,0.442492,0.22524,0.11661300000000001,0.0702875,626.0,0.5,32209.6
20870,2016,107549,2087000,0.68642,0.358025,0.138272,0.0580247,0.0259259,810.0,0.50922,23108.7
1094,2016,107558,109400,0.393258,0.63764,0.412921,0.294944,0.205056,356.0,0.346875,52938.1
5245,2016,107585,524500,0.596595,0.424361,0.180747,0.0825147,0.0464964,1527.0,0.492526,31724.3
1103,2016,107600,110300,0.693487,0.679438,0.49936099999999994,0.385696,0.302682,783.0,0.430341,23559.1
1104,2016,107619,110400,0.7608699999999999,0.35786,0.207358,0.133779,0.0936455,598.0,0.445946,17763.3
5707,2016,107637,570700,0.7240979999999999,0.438882,0.181607,0.0989523,0.0628638,859.0,0.52774,21908.1
22024,2016,107655,2202400,0.694444,,,,,36.0,,28840.5
20753,2016,107664,2075300,0.6470090000000001,0.476893,0.24610100000000001,0.143181,0.0844911,3527.0,0.439145,28325.4
5732,2016,107725,573200,0.735768,0.367347,0.190118,0.0955961,0.0504833,931.0,0.5503779999999999,20284.0
21111,2016,107743,2111100,0.695545,0.299505,0.13861400000000001,,,404.0,0.635328,20788.1
7921,2016,107789,792100,0.535032,0.394904,,,,157.0,0.48201400000000005,43844.2
25696,2016,107831,2569600,0.754717,0.301887,,,,106.0,0.670455,20788.9
1105,2016,107840,110500,0.976879,0.281792,0.127168,0.06358380000000001,0.0361272,692.0,0.5572819999999999,4180.54
1106,2016,107877,110600,0.361538,0.565385,0.342308,0.226923,0.157692,260.0,0.323529,52772.8
20746,2016,107974,2074600,0.651822,0.462888,0.19703099999999998,0.0958165,0.058029700000000004,741.0,0.539557,26713.2
1107,2016,107983,110700,0.48772299999999996,0.515067,0.294643,0.18192,0.117746,1792.0,0.420922,41490.2
7738,2016,107992,773800,0.651568,0.5087109999999999,0.236934,0.12369300000000001,0.0766551,574.0,0.5243899999999999,26421.9
32143,2016,108065,3214300,,,,,,44.0,0.636364,8777.07
1110,2016,108092,111000,0.497601,0.40310100000000004,0.166851,0.0826873,0.0450351,2709.0,0.484022,40021.9
7531,2016,108232,753100,0.588063,0.43964,0.20675700000000002,0.121847,0.0815315,4440.0,0.40836999999999996,37907.3
23424,2016,108348,2342400,0.807692,,,,,78.0,,13351.8
22586,2016,108649,2258600,0.721973,0.475336,0.183857,,,223.0,0.517241,23981.2
6720,2016,108667,672000,0.772593,0.5977779999999999,0.391852,0.28963,0.191852,1350.0,0.561311,17829.6
1111,2016,108807,111100,0.59424,0.325556,0.173897,0.120671,0.0885891,2743.0,0.594701,26488.8
7465,2016,108852,746501,0.39418000000000003,0.526455,0.357143,0.28836,0.21164000000000002,378.0,0.233983,65846.9
1120,2016,108861,112000,,,,,,,,
22220,2016,108870,2222000,,,,,,,,
13074,2016,108977,1307400,0.69863,0.410959,0.18493199999999999,,,146.0,0.636364,21760.2
22418,2016,109040,2241800,0.729325,0.38355500000000003,0.155894,0.0943441,0.0608365,4208.0,0.559902,23351.2
20992,2016,109086,2099200,,,,,,,,
1232,2016,109208,123200,0.7553850000000001,0.47644,0.257135,0.159262,0.0981422,7428.0,0.5141479999999999,18070.3
1113,2016,109350,111300,0.743113,0.37245300000000003,0.205542,0.139201,0.0977995,6135.0,0.56157,18790.8
1116,2016,109651,111600,0.48014399999999996,0.624549,0.43682299999999996,0.32671500000000003,0.25090300000000004,554.0,0.24288400000000002,51484.2
9022,2016,109721,902200,0.931643,0.28776199999999996,0.105843,0.06284450000000001,0.04299890000000001,907.0,0.597156,8382.46
25535,2016,109730,2553500,0.9444440000000001,0.20679,,,0.030864199999999998,324.0,0.508108,6578.24
1117,2016,109785,111700,0.351704,0.659173,0.45443599999999995,0.34276,0.26202600000000004,4137.0,0.379826,63280.4
1118,2016,109819,111800,0.698204,0.406619,0.194759,0.11971,0.0808317,8128.0,0.630508,21233.8
1119,2016,109907,111900,0.752154,0.388241,0.15256,0.08819060000000001,0.059807400000000004,1973.0,0.5310699999999999,18495.6
7050,2016,109934,705000,0.685714,0.387302,0.168254,0.0825397,0.047619,315.0,0.561475,25035.8
32663,2016,110060,3266300,0.71875,0.572917,,,0.145833,96.0,0.493976,26031.8
1122,2016,110097,112200,0.274814,0.75422,0.592843,0.46320100000000003,0.369345,1481.0,0.23550700000000002,83761.3
25434,2016,110194,2543400,0.613636,0.257576,,,,264.0,0.632768,31042.1
7164,2016,110219,716400,0.7354970000000001,0.278269,0.0983284,0.046706,0.026057,2034.0,0.535203,21261.0
8073,2016,110246,807300,0.68701,0.40071999999999997,0.190718,0.116126,0.07755880000000001,4719.0,0.508591,22265.7
12154,2016,110316,1215400,0.670588,0.541176,,0.211765,,85.0,,26409.3
1124,2016,110334,112400,0.665754,0.402267,0.222439,0.156372,0.11376099999999999,2558.0,0.507572,23242.4
1125,2016,110361,112500,0.354939,0.6948409999999999,0.484055,0.356754,0.265491,3857.0,0.41608,61450.9
1127,2016,110370,112700,0.424324,0.745946,0.6,0.5,0.39729699999999996,370.0,0.24418600000000001,65802.7
3947,2016,110398,394700,,,,,,,,
1131,2016,110404,113100,0.347826,,,,0.7282609999999999,92.0,,74238.8
1133,2016,110413,113300,0.286891,0.8307120000000001,0.680899,0.602247,0.52809,1335.0,0.35385900000000003,77359.2
1143,2016,110422,114300,0.24384699999999998,0.801276,0.749316,0.698952,0.634686,4388.0,0.24806199999999998,94049.9
11117,2016,110468,1111700,0.636076,0.367089,0.20886100000000002,0.148734,0.110759,316.0,0.319298,31048.3
7993,2016,110486,799300,0.526605,0.717202,0.46330299999999996,0.352982,0.240596,4360.0,0.5817220000000001,36292.4
1157,2016,110495,115700,0.509386,0.674392,0.432908,0.313094,0.202086,4315.0,0.599457,37510.6
1142,2016,110510,114200,0.539188,0.7796489999999999,0.598546,0.47656000000000004,0.335918,8255.0,0.596858,35681.2
1144,2016,110529,114400,0.499262,0.848302,0.706447,0.595472,0.474656,8128.0,0.492782,43622.8
1146,2016,110538,114600,0.47550299999999995,0.798367,0.603486,0.497644,0.377198,6368.0,0.473401,48182.9
1141,2016,110547,114100,0.645213,0.7201930000000001,0.532582,0.408206,0.274658,6215.0,0.5905020000000001,27504.0
1147,2016,110556,114700,0.532984,0.710391,0.429724,0.30509200000000003,0.20575700000000002,9171.0,0.532452,35013.0
1137,2016,110565,113700,0.511089,0.8234379999999999,0.6486649999999999,0.516458,0.395456,12851.0,0.49445500000000003,40804.7
1138,2016,110574,113800,0.557243,0.724633,0.538218,0.42640200000000006,0.30557399999999996,5992.0,0.5092979999999999,35512.4
1139,2016,110583,113900,0.531676,0.841084,0.6951350000000001,0.5747909999999999,0.43892,12107.0,0.48627200000000004,38978.1
1140,2016,110592,114000,0.617935,0.8256690000000001,0.6824479999999999,0.570421,0.415045,11765.0,0.6153390000000001,29946.1
1153,2016,110608,115300,0.588554,0.8062229999999999,0.634602,0.519933,0.381303,14398.0,0.538673,32895.0
1150,2016,110617,115000,0.520382,0.760191,0.547588,0.426858,0.292482,11505.0,0.490483,39578.4
1312,2016,110635,131200,0.47480500000000003,0.8686649999999999,0.821213,0.7821359999999999,0.722785,6807.0,0.345801,54799.7
1313,2016,110644,131300,0.44752200000000003,0.9134700000000001,0.846983,0.794612,0.724461,9280.0,0.40831100000000004,51677.7
1314,2016,110653,131400,0.428288,0.930327,0.897035,0.8635209999999999,0.802668,9071.0,0.43981099999999995,48922.5
1315,2016,110662,131500,0.459649,0.9349709999999999,0.904624,0.8727209999999999,0.816696,8996.0,0.380891,54617.4
1316,2016,110671,131600,0.409358,0.949918,0.9164120000000001,0.880085,0.819657,8506.0,0.48346999999999996,48858.9
1317,2016,110680,131700,0.419376,0.9477610000000001,0.9155120000000001,0.8837950000000001,0.826226,7504.0,0.395708,53756.5
1319,2016,110699,131900,,,,,,69.0,,14932.8
1320,2016,110705,132000,0.411213,0.9087930000000001,0.874434,0.8488209999999999,0.802905,6403.0,0.42400600000000005,56328.7
1321,2016,110714,132100,0.36836599999999997,0.929701,0.890158,0.85536,0.7973640000000001,5690.0,0.367498,61406.1
22676,2016,110778,2267600,,,,,,,,
20657,2016,110875,2065700,0.605769,0.519231,0.211538,,,104.0,0.538462,33871.3
8844,2016,110918,884400,,,,,,12.0,,29254.3
22202,2016,111009,2220200,0.558824,0.352941,,,,102.0,0.3875,40653.3
11865,2016,111054,1186500,0.60223,0.35316,0.144981,0.0780669,0.0371747,269.0,0.5388350000000001,30243.1
1132,2016,111081,113200,0.337748,0.754967,0.589404,0.503311,0.39404,302.0,0.157343,90561.1
1134,2016,111188,113400,0.29602,0.70398,0.574627,0.492537,0.39303499999999997,402.0,0.199475,81447.8
6973,2016,111434,697300,0.640662,0.572104,0.339244,0.210402,0.135934,846.0,0.572785,24066.2
8903,2016,111461,890300,0.62946,0.521043,0.309012,0.217521,0.158051,4372.0,0.5146270000000001,26665.3
21250,2016,111513,2125000,0.749004,0.394422,0.159363,0.0836653,0.043824699999999994,251.0,0.509259,22094.0
6731,2016,111638,673100,0.5222220000000001,0.359259,0.14444400000000002,,,270.0,0.529148,37061.3
23328,2016,111708,2332809,0.800607,0.2,0.061608500000000004,0.0339909,0.019726900000000002,3295.0,0.692539,17279.0
23328,2016,111717,2332800,0.800607,0.2,0.061608500000000004,0.0339909,0.019726900000000002,3295.0,0.692539,17279.0
23328,2016,111726,2332810,0.800607,0.2,0.061608500000000004,0.0339909,0.019726900000000002,3295.0,0.692539,17279.0
23328,2016,111744,2332814,0.800607,0.2,0.061608500000000004,0.0339909,0.019726900000000002,3295.0,0.692539,17279.0
